c:\john\code\logwiz\logwizard\ui\Dummy.cs(44): 11:35:38,307 9          INFO  - Started LogWizard v1.2.24.0
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,892 9          DEBUG - [md5] computed md5 for C:\Users\meeee\Downloads\ipokerlog.txt -> Fast-033cc42463818ce1a83f4f5a23910877-48620
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,893 9          DEBUG - [md5] computed md5 for C:\Users\meeee\AppData\Roaming\LogWizard\zip\TableNinja2.log.635799095959119458.txt -> Name-TableNinja2.log.635799095959119458.txt
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,894 9          DEBUG - [md5] computed md5 for C:\Users\meeee\AppData\Roaming\LogWizard\zip\TableNinja2.log.635799095959119458.txt -> Fast-a7a43fae9062dc303c526bd5b3d0f844-35110
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,895 9          DEBUG - [md5] computed md5 for C:\Users\meeee\AppData\Roaming\LogWizard\zip\TableNinja2.log.1.635799096146826809.txt -> Name-TableNinja2.log.1.635799096146826809.txt
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,896 9          DEBUG - [md5] computed md5 for C:\Users\meeee\AppData\Roaming\LogWizard\zip\TableNinja2.log.1.635799096146826809.txt -> Fast-65ca8daabde27d7b2e0debb29573a9e8-29503
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,897 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-GRNDNG-STTN-Charles-635798363055523940 (1)\TableNinja2.log.1 -> Name-TableNinja2.log.1
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,898 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-GRNDNG-STTN-Charles-635798363055523940 (1)\TableNinja2.log.1 -> Fast-65ca8daabde27d7b2e0debb29573a9e8-29503
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,899 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log -> Name-TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,900 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log -> Fast-d7c82f6e3360b6b008a22f4a0714162d-25537
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,901 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.1 -> Name-TableNinja2.log.1
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,902 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.1 -> Fast-db2ab6607ff2469765012e7652e2fbce-23657
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,903 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.2 -> Name-TableNinja2.log.2
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,904 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.2 -> Fast-543d31b2e5f09deb87d6038f0b4c804b-29540
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,905 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.3 -> Name-TableNinja2.log.3
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,906 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.3 -> Fast-ebe75dabf8f44c9b01ed1722a0576fb6-1151
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,907 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-GRNDNG-STTN-Charles-635798363055523940 (1)\TableNinja2.log.2 -> Name-TableNinja2.log.2
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,908 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-GRNDNG-STTN-Charles-635798363055523940 (1)\TableNinja2.log.2 -> Fast-844c811907bcf2f792e71e6e4a9679d3-23816
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,909 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.4 -> Name-TableNinja2.log.4
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,910 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-HELLO-PC-Sherry-635798571572177576\TableNinja2.log.4 -> Fast-9ebaecdac6954e13abbb5b16e41b58a2-30803
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,911 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log.1 -> Name-TableNinja2.log.1
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,912 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log.1 -> Fast-91a2aed2c13ffe1c21e87c5d2701f3b3-34276
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,913 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log -> Name-TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,914 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log -> Fast-bf74e546c4f33ee878c722ad37c1d01f-37285
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,915 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log.2 -> Name-TableNinja2.log.2
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,916 9          DEBUG - [md5] computed md5 for C:\john\code\buff\323\TNLogs-MEETY-LNV-MEETY-635799112608589107\TableNinja2.log.2 -> Fast-30075761137c457a1a69afb0ce3c62aa-4961354
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(137): 11:35:38,917 9          DEBUG - [md5] computed md5 for C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log -> Name-TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\notes\md5_log_keeper.cs(128): 11:35:38,918 9          DEBUG - [md5] computed md5 for C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log -> Fast-2fbb567ab276d39120df079eeaabfce9-7916554
c:\john\code\logwiz\logwizard\ui\log_wizard.cs(2843): 11:35:39,008 9          INFO  - left pane = 376 x 513 [269 x 485]
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,056 9          INFO  - [filter] preserving cache , misses = 1
c:\john\code\logwiz\logwizard\ui\log_wizard.cs(2843): 11:35:39,217 9          INFO  - left pane = 376 x 541 [269 x 485]
c:\john\code\logwiz\logwizard\lw_common\parse\log_line_parser.cs(373): 11:35:39,270 9          INFO  - [log] log reloaded: C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,276 9          DEBUG - [view] new log for __all_this_is_fulllog__ - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,279 9          DEBUG - [view] new log for times - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,281 9          DEBUG - [view] new log for pots - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,282 9          DEBUG - [view] new log for pot info - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,283 9          DEBUG - [view] new log for Errors - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\ui\log_wizard.cs(1636): 11:35:39,314 9          INFO  - new reader_ C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\readers\file_text_reader.cs(196): 11:35:39,354 10         DEBUG - [file] reading file C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log at 0, 2097152 bytes.
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,374 9          DEBUG - [view] new log for Init/Exit - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,378 9          DEBUG - [view] new log for E+N - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\parse\log_line_parser.cs(373): 11:35:39,381 11         INFO  - [log] log reloaded: C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,385 9          DEBUG - [view] new log for mouse - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,413 9          DEBUG - [view] new log for set_bet - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,444 9          DEBUG - [view] new log for bet - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,447 9          DEBUG - [view] new log for actdd - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,452 9          DEBUG - [view] new log for hotkeys - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,456 9          DEBUG - [view] new log for time - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,459 9          DEBUG - [view] new log for Tables - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(653): 11:35:39,463 9          DEBUG - [view] new log for zorder - C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\string\large_string.cs(66): 11:35:39,469 11         DEBUG - [line] we have read 17069 lines
c:\john\code\logwiz\logwizard\lw_common\readers\file_text_reader.cs(196): 11:35:39,470 10         DEBUG - [file] reading file C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log at 2097152, 2097152 bytes.
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:39,471 11         DEBUG - [memory] (1) new capacity [large_string_indexes] - 64889
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,479 9          INFO  - [filter] preserving cache , misses = 21
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,517 9          INFO  - [filter] preserving cache , misses = 3
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,519 9          INFO  - [filter] preserving cache , misses = 2
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,524 22         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,524 20         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,587 9          INFO  - [filter] preserving cache , misses = 3
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,524 21         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,567 23         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\readers\file_text_reader.cs(196): 11:35:39,628 10         DEBUG - [file] reading file C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log at 4194304, 2097152 bytes.
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,654 24         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,654 9          INFO  - [filter] preserving cache , misses = 8
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,700 9          INFO  - [filter] preserving cache , misses = 2
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,723 25         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,726 9          INFO  - [filter] preserving cache , misses = 2
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,730 26         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,732 9          INFO  - [filter] preserving cache , misses = 4
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,735 27         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,758 9          INFO  - [filter] preserving cache , misses = 4
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,761 28         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(300): 11:35:39,786 9          INFO  - [filter] preserving cache , misses = 5
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,789 29         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:39,820 30         INFO  - [filter] new log C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\readers\file_text_reader.cs(196): 11:35:39,827 10         DEBUG - [file] reading file C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log at 6291456, 1625098 bytes.
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:39,891 11         DEBUG - [memory] (2) new capacity [parser TableNinja2.log] - 64889
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:40,076 11         DEBUG - [memory] (3) new capacity [large_string_indexes] - 77866
c:\john\code\logwiz\logwizard\lw_common\string\large_string.cs(66): 11:35:40,078 11         DEBUG - [line] we have read 65229 lines
c:\john\code\logwiz\logwizard\lw_common\parse\log_line_parser.cs(425): 11:35:40,210 11         DEBUG - [line] reparsed line 17068
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:40,211 11         DEBUG - [memory] (4) new capacity [parser TableNinja2.log] - 77866
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,326 30         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,330 25         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,337 26         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,371 20         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,371 27         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,371 21         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,418 29         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,392 23         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,393 28         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,418 24         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(426): 11:35:40,371 22         INFO  - [filter] forced refresh of C:\john\code\buff\=_UTF-8_B_VE5Mb2dzLTEt0J_Qmi0xLTYzNTc5MjE3MDQ5NjE2MzM4NS56aXA=_=\TableNinja2.log
c:\john\code\logwiz\logwizard\lw_common\filter\filter.cs(527): 11:35:40,707 20         DEBUG - [memory] GC.collect - from filter __all_this_is_fulllog__
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:40,961 9          DEBUG - [view] visible indexes for __all_this_is_fulllog__ : 0 - 32
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1244): 11:35:40,985 9          DEBUG - [view] __all_this_is_fulllog__ sel=65228
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,096 9          DEBUG - [view] visible indexes for actdd : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,116 9          DEBUG - [view] visible indexes for hotkeys : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:41,153 24         DEBUG - [memory] (5) new capacity [temp_m set_bet] - 22176
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,227 9          DEBUG - [view] visible indexes for E+N : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,242 9          DEBUG - [view] visible indexes for set_bet : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,250 9          DEBUG - [view] visible indexes for time : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,266 9          DEBUG - [view] visible indexes for zorder : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,355 9          DEBUG - [view] visible indexes for Tables : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\util\memory_optimized_list.cs(104): 11:35:41,395 25         DEBUG - [memory] (6) new capacity [temp_m bet] - 22176
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1289): 11:35:41,730 9          DEBUG - [view] visible indexes for bet : 0 - 30
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1244): 11:35:42,133 9          DEBUG - [view] Init/Exit sel=83
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,185 9          INFO  - [view] showing rows - Init/Exit = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,210 9          INFO  - [view] showing rows - E+N = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,213 9          INFO  - [view] showing rows - mouse = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,216 9          INFO  - [view] showing rows - set_bet = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,218 9          INFO  - [view] showing rows - bet = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,221 9          INFO  - [view] showing rows - actdd = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,224 9          INFO  - [view] showing rows - hotkeys = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,227 9          INFO  - [view] showing rows - time = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,230 9          INFO  - [view] showing rows - Tables = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,233 9          INFO  - [view] showing rows - zorder = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,236 9          INFO  - [view] showing rows - __all_this_is_fulllog__ = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,297 9          INFO  - [view] showing rows - Init/Exit = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,307 9          INFO  - [view] showing rows - E+N = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,309 9          INFO  - [view] showing rows - mouse = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,333 9          INFO  - [view] showing rows - set_bet = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,336 9          INFO  - [view] showing rows - bet = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,338 9          INFO  - [view] showing rows - actdd = full_row
c:\john\code\logwiz\logwizard\lw_common\ui\log_view.cs(1874): 11:35:42,340 9          INFO  - [view] showing rows - hotkeys = full_row
